reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,MW2_GTM,RP_GTM,RP_GTM_normalized,wRP_GTM,wRP_GTM_normalized,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN1310_1.npz,1780,10000,precomputed,euclidean,1.230580115045347,0.9957923003550783,0.4009733444138369,0.5801831987946661,0.5632100577031144,0.6646441161191703,0.9088771363720827,0.012958844470474677,0.9699140273379201,0.04767879548306148,7.556069014748254e-06,0.07415730337078652,1.1752346017557294e-05,39.50007700920105
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN13337_1.npz,1780,9723,precomputed,euclidean,1.1611788868201909,0.9364895681178312,0.6800726872222224,0.7215295076603344,0.7212096860923497,1.049761698313071,1.01385249040891,0.08709374783322958,1.9181246246389685,0.0,0.0,0.0,0.0,33.23340559005737
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN1333_1.npz,1780,9994,precomputed,euclidean,1.2739062069741767,1.039852571890616,0.5412125987592723,0.649898093452627,0.6410006360260008,0.9092576550458425,0.9363953181257272,0.01553735020370385,1.5675961310644557,0.038268506900878296,7.50951862262133e-06,0.05449438202247191,1.0693560051505476e-05,29.197747468948364
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN13369_1.npz,1780,9998,precomputed,euclidean,1.1490619003145448,0.920751688223874,0.6032966186555156,0.6546931125083809,0.6495949362078062,0.8159483350874229,0.9694921115962115,0.049669828146184945,1.9149157359145679,0.02383939774153074,6.897973883544774e-06,0.033707865168539325,9.753433208489388e-06,23.776539087295532
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN13822_1.npz,1780,9238,precomputed,euclidean,1.2294046930080078,0.9849306482832191,0.5920601133812451,0.6849163980538348,0.6785918617143462,0.9784528535959494,0.9655438627726936,0.027183405932392584,1.6264147946298801,0.012547051442910916,3.0980373933113374e-06,0.014044943820224719,3.467887363018449e-06,33.69608664512634
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN1450_1.npz,1780,10000,precomputed,euclidean,1.1972088349178,0.9622584451655462,0.6876842671984171,0.7354316015659976,0.7342656525803178,1.1092837121270294,,0.027866080516160716,1.245336373047917,0.0012547051442910915,2.9508587589160196e-07,0.0011235955056179776,2.6425105964674923e-07,33.755062103271484
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN14596_1.npz,1780,10000,precomputed,euclidean,1.3841743474011805,1.1622520750586791,0.7388605676479473,0.8196152446624826,0.8115324849563169,1.325645138410115,0.9676883586703957,0.06688273073780021,3.571686100952835,0.01944792973651192,8.748506404188899e-06,0.034269662921348316,1.541595273115084e-05,43.23681592941284
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN14813_1.npz,1780,9718,precomputed,euclidean,1.3046192680888407,1.0742487078837784,0.7027046479586131,0.7802533294418398,0.7780758276478943,1.2479647345031708,0.9852226161618696,0.08124321020796656,3.935174363251914,0.0056461731493099125,2.315903670758783e-06,0.007865168539325843,3.2260740522255304e-06,40.35102295875549
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN14921_1.npz,1780,10000,precomputed,euclidean,1.3926764603758415,1.1696442820262405,0.808317837271609,0.8557242298190901,0.8532299655380767,1.4414750255451094,0.9806445529358174,0.12950432765854628,4.727971390182892,0.011292346298619825,6.312099663845626e-06,0.016292134831460674,9.106838922001495e-06,188.06944298744202
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN15029_1.npz,1780,9761,precomputed,euclidean,1.0972085839917745,0.8749552739334702,0.5185242279351693,0.6366182113632238,0.6272925688210184,0.6403024840986214,0.9583201125556511,0.03918662871529144,1.4089039644881962,0.02070263488080301,3.964503041134242e-06,0.03314606741573034,6.347389394050237e-06,42.60866570472717
