reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_threshold,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,covered_fraction,MW2_GTM,RP_GTM,wRP_GTM,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN21133_1.npz,1780,9516,precomputed,tanimoto,0.6937820911126569,,0.6411647348558519,0.48669316909537746,0.5056598052977025,0.5055691979526614,0.5030771093254943,0.9721631598732146,0.5065852787163712,0.0,,,,14.954577684402466
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN21371_1.npz,1780,9992,precomputed,tanimoto,0.6228200014688402,0.33420627918768875,0.5557868180620936,0.3957557179209786,0.4268427651483183,0.42667062288496277,0.3658261899699514,0.9673017023993445,0.28501982910523005,0.2101123595505618,,,,31.39953327178955
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN21510_1.npz,1780,9993,precomputed,tanimoto,0.7788735980561362,0.3323991599212589,0.7146343479183337,0.4619201889913655,0.5082967847592389,0.507873363950601,0.5566948607323597,,0.593705134814967,0.0033707865168539327,,,,14.780051946640015
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN21535_1.npz,1780,8936,precomputed,tanimoto,0.6891289572408822,0.33136094674556216,0.6336012127328149,0.5074469613789198,0.5207523739991973,0.5207060786413843,0.544421019895674,0.9838460984817332,0.4661314496603568,0.0005617977528089888,,,,15.757208108901978
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN2164_1.npz,1780,9983,precomputed,tanimoto,0.7310370533874163,,0.6710670795111546,0.546688878202307,0.5644689018135076,0.5644016502983804,0.6130108904918841,0.9881939192606684,0.5637496749725188,0.0,,,,16.054871797561646
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN21671_1.npz,1780,9981,precomputed,tanimoto,0.680371387634143,0.33296233601208786,0.6062089880108237,0.4101615494300296,0.4464282729495126,0.44619297077866144,0.4233265358117445,0.9671959273929356,0.40886029051900297,0.1348314606741573,,,,16.04251503944397
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN21726_1.npz,1780,9963,precomputed,tanimoto,0.6888391913790106,0.3348096035459936,0.6247390807149191,0.44896348629368754,0.4784567752329309,0.4782897748865968,0.4733966304803051,0.9692499187957289,0.40640602675161475,0.03932584269662921,,,,13.220743417739868
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN21886_1.npz,1780,9192,precomputed,tanimoto,0.7392875901591572,,0.6763909547856519,0.4926130007553641,0.5201084157549913,0.5199486397311598,0.5535619722814742,0.974659582951846,0.5537894362226743,0.0,,,,15.084670305252075
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN22605_1.npz,1780,9382,precomputed,tanimoto,0.5887643652445497,0.3370387169542032,0.53735152585382,0.414458521874246,0.4339222933398553,0.4338172047131294,0.36870605763543496,,0.2375743811166422,0.09325842696629214,,,,7.226543188095093
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN22698_1.npz,1780,9998,precomputed,tanimoto,0.743092957127294,0.3326108235250716,0.6789249268356682,0.4328662036223892,0.47441098437866264,0.4740684673686121,0.48487002298603565,0.9578935478789854,0.5098708125984431,0.042134831460674156,,,,25.390883922576904
